loadable,dla,buffers,runs,samples,host_time,device_time,total_energy,base_energy
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,0,8,156,10223616,955.757,955.671,14.0792,10.8003
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,1,8,156,10223616,981.4,981.164,14.329,10.981
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,0,15,10,9830400,503.899,503.639,8.6522,5.64503
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,1,15,10,9830400,505.181,504.881,8.69103,5.66757
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,0,8,1,8388608,664.555,664.339,9.59563,7.43729
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,1,8,1,8388608,683.761,683.488,9.86381,7.59763
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,0,8,2,8388608,424.374,424.284,7.56303,4.97613
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,1,8,2,8388608,425.159,424.92,7.58854,5.01379
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,0,8,39,10223616,915.237,915.168,13.9584,10.8146
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,1,8,39,10223616,940.486,940.212,13.7717,10.3926
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,0,8,9,9437184,480.36,480.095,8.23936,5.34564
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,1,8,9,9437184,480.831,480.589,8.31609,5.30787
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,0,1953,10,9999360,1730.54,1729.91,25.3864,19.3453
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,1,1953,10,9999360,1782.91,1782.59,25.7096,20.0138
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,0,61,10,9994240,535.148,534.813,9.10422,6.04081
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,1,61,10,9994240,536.268,536.258,9.16607,5.97214
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,0,976,10,9994240,1075.91,1076.04,16.7036,11.9736
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,1,976,10,9994240,1086.41,1086.03,17.2078,12.339
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,0,8,9,9437184,843.803,843.822,12.4121,9.50264
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,1,8,9,9437184,864.458,864.27,12.7055,9.66773
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,0,244,163,10181632,3659.89,3659.03,49.9497,40.6276
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,1,244,163,10181632,3677.26,3677.05,49.5063,41.313
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,0,30,166,10199040,1138.05,1138,16.5512,12.7619
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,1,30,166,10199040,1168.76,1168.7,16.902,13.1118
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,0,3906,10,9999360,3140.49,3140.27,48.4598,35.8406
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,1,3906,10,9999360,3177.62,3177.22,48.6063,35.6464
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,0,8,78,10223616,925.633,925.548,13.597,11.1627
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,1,8,78,10223616,952.813,952.334,13.8818,10.5167
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,0,8,2,8388608,719.826,719.676,10.7282,8.74325
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,1,8,2,8388608,738.079,737.643,10.7177,8.93314
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,0,8,4,8388608,425.712,425.312,7.34085,4.73372
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,1,8,4,8388608,426.329,425.886,7.38741,4.7616
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,0,122,10,9994240,564.895,564.575,9.52925,6.36613
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,1,122,10,9994240,567.094,566.804,9.54014,6.336
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,0,488,10,9994240,755.27,755.163,12.4346,8.40929
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,1,488,10,9994240,759.929,759.944,12.5108,8.47712
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,0,244,10,9994240,625.094,625.031,10.2892,7.047
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,1,244,10,9994240,628.357,628.108,10.3475,7.03449
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,0,30,10,9830400,511.603,511.185,8.73204,5.74358
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,1,30,10,9830400,512.479,512.164,8.78126,5.69446
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,0,61,163,10181632,1416.85,1416.91,21.6319,15.8085
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,1,61,163,10181632,1450.79,1450.73,21.7237,16.3264
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,0,8,4,8388608,749.393,748.856,10.8862,8.44749
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,1,8,4,8388608,769.988,769.489,11.1916,8.69567
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,0,122,163,10181632,2148.58,2148.19,31.6113,24.1648
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,1,122,163,10181632,2259.19,2258.72,30.5101,25.4926
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,0,15,166,10199040,1013.19,1012.78,14.806,11.4431
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,1,15,166,10199040,1044.24,1043.98,15.18,11.7674
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,0,8,19,9961472,892.097,891.991,13.1448,10.0893
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,1,8,19,9961472,916.923,916.647,13.4942,10.3337
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,0,8,156,10223616,954.147,953.863,14.0726,10.4593
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,1,8,156,10223616,984.139,983.887,14.3477,11.0478
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,0,15,10,9830400,504.333,503.92,8.65837,5.6542
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,1,15,10,9830400,504.96,504.45,8.7091,5.64888
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,0,8,1,8388608,665.822,665.535,9.61368,7.48178
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,1,8,1,8388608,683.792,683.521,9.77529,7.73961
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,0,8,2,8388608,424.766,424.262,7.35608,4.74487
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,1,8,2,8388608,425.466,425.005,7.38154,4.78358
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,0,8,39,10223616,915.476,915.231,13.521,10.1221
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,1,8,39,10223616,940.791,940.724,13.7734,10.5762
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,0,8,9,9437184,480.405,480.14,8.25111,5.36828
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,1,8,9,9437184,481.072,480.789,8.30879,5.30585
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,0,1953,10,9999360,1816.02,1815.39,26.458,20.3354
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,1,1953,10,9999360,1853.71,1853.23,26.8224,20.8703
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,0,61,10,9994240,535.222,534.955,9.08413,6.01644
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,1,61,10,9994240,536.349,536.084,9.15258,6.00724
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,0,976,10,9994240,1094.38,1094.16,16.7624,12.2788
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,1,976,10,9994240,1114.09,1113.79,17.0595,12.6721
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,0,8,9,9437184,843.269,842.99,12.4793,9.49381
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,1,8,9,9437184,865.432,865.45,12.748,9.7352
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,0,244,163,10181632,3640.89,3639.85,50.2717,40.5503
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,1,244,163,10181632,3712.45,3711.67,51.3731,44.0061
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,0,30,166,10199040,1138.17,1137.92,16.5637,12.8994
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,1,30,166,10199040,1170.29,1170.19,16.9431,13.1029
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,0,3906,10,9999360,3132.83,3132.37,48.7372,35.4729
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,1,3906,10,9999360,3153.32,3152.86,48.663,35.3824
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,0,8,78,10223616,926.88,926.63,13.6133,10.4544
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,1,8,78,10223616,952.85,952.584,13.9184,10.7
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,0,8,2,8388608,719.644,719.489,10.4531,8.1738
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,1,8,2,8388608,739.114,738.872,10.7325,8.29748
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,0,8,4,8388608,425.567,425.098,7.34646,4.80291
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,1,8,4,8388608,426.108,425.727,7.37835,4.73288
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,0,122,10,9994240,565.113,564.785,9.54139,6.31387
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,1,122,10,9994240,566.792,566.443,9.52265,6.34805
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,0,488,10,9994240,758.755,758.458,12.4342,8.48422
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,1,488,10,9994240,758.692,758.852,12.4793,8.57256
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,0,244,10,9994240,625.183,624.977,10.3385,7.11325
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,1,244,10,9994240,628.018,627.774,10.43,7.09339
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,0,30,10,9830400,511.339,511.27,8.7904,5.72058
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,1,30,10,9830400,512.531,512.263,8.75258,5.74108
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,0,61,163,10181632,1423.41,1423.01,21.6518,15.8833
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,1,61,163,10181632,1451.97,1452.08,22.0818,16.3453
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,0,8,4,8388608,748.523,747.881,10.9344,8.34827
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,1,8,4,8388608,767.403,767.279,11.2049,8.54972
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,0,122,163,10181632,2220.03,2219.1,30.2282,25.033
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,1,122,163,10181632,2273.36,2272.81,30.7445,25.4714
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,0,15,166,10199040,1016.34,1015.92,14.8432,11.408
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,1,15,166,10199040,1045.25,1045.12,15.1482,11.6604
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,0,8,19,9961472,894.506,894.423,13.1516,10.1081
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,1,8,19,9961472,915.952,915.513,13.4206,10.2712
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,0,8,156,10223616,956.591,956.385,14.0776,10.7766
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,1,8,156,10223616,983.229,982.963,14.3694,11.0399
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,0,15,10,9830400,504.222,503.936,8.63816,5.66886
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,1,15,10,9830400,504.712,504.589,8.68883,5.66858
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,0,8,1,8388608,665.388,664.938,9.62223,7.59619
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,1,8,1,8388608,683.419,682.91,9.80497,7.72635
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,0,8,2,8388608,424.675,424.347,7.36137,4.77078
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,1,8,2,8388608,425.434,424.932,7.40496,4.75429
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,0,8,39,10223616,914.828,914.52,13.5678,10.3143
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,1,8,39,10223616,940.593,940.2,13.897,10.5876
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,0,8,9,9437184,480.263,480.015,8.25605,5.41716
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,1,8,9,9437184,480.971,480.519,8.33592,5.41546
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,0,1953,10,9999360,1816.74,1816.44,26.7035,20.4713
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,1,1953,10,9999360,1849.08,1848.22,27.028,20.8232
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,0,61,10,9994240,534.384,534.412,9.12317,6.0119
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,1,61,10,9994240,536.379,536.088,9.16636,6.09226
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,0,976,10,9994240,1079.43,1079.4,16.829,12.299
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,1,976,10,9994240,1087.82,1087.5,17.2376,12.1679
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,0,8,9,9437184,843.246,843.189,12.3441,9.49351
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,1,8,9,9437184,864.448,864.355,12.7214,9.71598
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,0,244,163,10181632,3608.65,3607.63,49.6743,40.5177
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,1,244,163,10181632,3681.78,3681.4,50.0292,42.0905
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,0,30,166,10199040,1137.51,1137.42,16.5647,12.8582
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,1,30,166,10199040,1168.45,1168.5,16.9162,13.1554
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,0,3906,10,9999360,3147.93,3147.5,48.9326,35.2955
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,1,3906,10,9999360,3213.45,3213.3,50.236,36.1718
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,0,8,78,10223616,924.419,924.342,13.5621,10.4012
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,1,8,78,10223616,950.746,950.75,13.9123,10.6931
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,0,8,2,8388608,720.014,719.712,10.4439,8.07878
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,1,8,2,8388608,738.002,737.724,10.7172,8.39904
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,0,8,4,8388608,425.282,425.18,7.55049,4.83999
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,1,8,4,8388608,426.129,425.653,7.60466,4.99942
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,0,122,10,9994240,564.114,564.105,9.78938,6.68248
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,1,122,10,9994240,566.431,566.347,9.84273,6.65623
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,0,488,10,9994240,754.994,754.938,12.4039,8.37084
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,1,488,10,9994240,760.365,760.309,12.5103,8.63685
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,0,244,10,9994240,624.992,624.678,10.2742,6.94182
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,1,244,10,9994240,627.895,627.76,10.3539,7.02174
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,0,30,10,9830400,511.166,510.896,8.72742,5.7538
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,1,30,10,9830400,512.324,512.032,8.75314,5.76572
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,0,61,163,10181632,1417.96,1417.85,21.5822,15.7845
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,1,61,163,10181632,1452.81,1452.74,21.9668,16.1911
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,0,8,4,8388608,747.908,747.619,10.8844,8.43027
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,1,8,4,8388608,768.384,768.279,11.1305,8.59287
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,0,122,163,10181632,2207.35,2206.64,29.9514,24.4517
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,1,122,163,10181632,2261.82,2261.04,30.303,24.9488
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,0,15,166,10199040,1015,1014.75,14.7929,11.3684
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,1,15,166,10199040,1042.51,1042.29,15.1729,11.7762
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,0,8,19,9961472,896.106,895.896,13.1886,10.0393
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,1,8,19,9961472,916.9,916.407,13.41,10.1385
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,0,8,156,10223616,954.829,954.582,13.9886,10.5753
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,1,8,156,10223616,983.622,983.3,14.3254,10.8817
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,0,15,10,9830400,504.208,503.769,8.66064,5.63506
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,1,15,10,9830400,505.228,504.772,8.66183,5.7069
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,0,8,1,8388608,665.941,665.481,9.58463,7.53685
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,1,8,1,8388608,683.11,683.096,9.80293,7.61504
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,0,8,2,8388608,424.507,424.229,7.32736,4.73823
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,1,8,2,8388608,425.364,425.049,7.37611,4.71842
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,0,8,39,10223616,914.796,914.549,13.5136,10.1657
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b128.nvdla,1,8,39,10223616,940.984,940.728,13.8285,10.4847
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,0,8,9,9437184,480.113,479.981,8.28621,5.35239
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b512.nvdla,1,8,9,9437184,480.989,480.878,8.30379,5.35395
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,0,1953,10,9999360,1829.87,1828.87,26.4976,20.5571
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2.nvdla,1,1953,10,9999360,1852.11,1851.33,26.693,20.7203
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,0,61,10,9994240,534.799,534.531,9.10805,5.96307
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b64.nvdla,1,61,10,9994240,536.187,535.955,9.11741,5.98969
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,0,976,10,9994240,1088.44,1088.39,16.9821,12.246
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b4.nvdla,1,976,10,9994240,1091.53,1091.27,17.2281,12.2908
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,0,8,9,9437184,843.291,842.973,12.4224,9.39568
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b512.nvdla,1,8,9,9437184,865.035,864.804,12.6659,9.6702
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,0,244,163,10181632,3645.42,3644.45,49.7383,40.8013
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1.nvdla,1,244,163,10181632,3683.69,3683.43,49.7465,41.1441
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,0,30,166,10199040,1138.12,1137.88,16.5513,12.7406
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b8.nvdla,1,30,166,10199040,1170.9,1170.76,16.9688,13.0922
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,0,3906,10,9999360,3133.36,3132.9,48.0784,35.3999
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1.nvdla,1,3906,10,9999360,3161.69,3161.29,48.4152,35.396
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,0,8,78,10223616,925.901,925.54,13.5616,10.2403
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b64.nvdla,1,8,78,10223616,951.929,951.859,13.8672,10.6125
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,0,8,2,8388608,719.006,718.928,10.4184,8.1177
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2048.nvdla,1,8,2,8388608,736.906,736.811,10.681,8.24583
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,0,8,4,8388608,425.563,425.234,7.34915,4.7105
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b1024.nvdla,1,8,4,8388608,426.041,425.753,7.38071,4.74996
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,0,122,10,9994240,565.183,564.856,9.50298,6.34823
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b32.nvdla,1,122,10,9994240,567.149,567.04,9.48928,6.31727
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,0,488,10,9994240,753.39,753.209,12.3944,8.46141
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b8.nvdla,1,488,10,9994240,757.519,757.535,12.4422,8.56013
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,0,244,10,9994240,625.288,625.225,10.3089,7.04073
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b16.nvdla,1,244,10,9994240,628.671,628.712,10.3502,7.03394
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,0,30,10,9830400,511.486,511.423,8.76181,5.77877
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b128.nvdla,1,30,10,9830400,512.332,512.23,8.7634,5.73243
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,0,61,163,10181632,1429.34,1429.35,21.6685,15.9409
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4.nvdla,1,61,163,10181632,1455.7,1455.65,21.8662,16.295
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,0,8,4,8388608,749.564,749.156,10.8746,8.40229
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b1024.nvdla,1,8,4,8388608,768.634,768.572,11.1853,8.62813
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,0,122,163,10181632,2099.44,2099.36,31.3392,23.4798
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b2.nvdla,1,122,163,10181632,2150.26,2149.97,31.7188,23.9517
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,0,15,166,10199040,1014.12,1013.9,15.2245,11.3697
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b16.nvdla,1,15,166,10199040,1044.46,1044.16,15.6903,12.3387
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,0,8,19,9961472,893.299,893.044,13.5844,10.5875
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b256.nvdla,1,8,19,9961472,915.68,915.466,13.4319,10.1864
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,0,8,156,10223616,955.569,955.455,13.9904,10.6558
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b32.nvdla,1,8,156,10223616,983.805,983.345,14.2743,10.9425
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,0,15,10,9830400,504.201,503.735,8.64145,5.61792
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b256.nvdla,1,15,10,9830400,504.749,504.679,8.71914,5.65262
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,0,8,1,8388608,666.018,665.605,9.59424,7.42401
/var/scratch/dsl2511/nvdla-parts/fir_model-c256-t16-b4096.nvdla,1,8,1,8388608,684.098,683.998,9.81647,7.72162
/var/scratch/dsl2511/nvdla-parts/dft_model-c256-b2048.nvdla,0,8,2,8388608,424.914,424.511,7.31441,4.75898
